"", "case","response","order","id","age","male","edu","action","intention","contact","story","action2"
"1","cfaqu",4,2,"96;434",14,0,"Middle School",0,0,1,"aqu",1
"8698","ilshi",3,7,"97;931",47,0,"Some College",0,1,0,"shi",0
"8699","ilswi",2,18,"97;931",47,0,"Some College",0,1,0,"swi",0
"8700","nfrub",3,17,"97;931",47,0,"Some College",1,0,0,"rub",1
"8701","cfaqu",5,2,"97;933",18,0,"Some College",0,0,1,"aqu",1
"8702","cfbur",3,31,"97;933",18,0,"Some College",0,0,1,"bur",1
"8703","cfrub",1,16,"97;933",18,0,"Some College",0,0,1,"rub",1
"8704","cibox",4,32,"97;933",18,0,"Some College",0,1,1,"box",1
"8705","cibur",3,4,"97;933",18,0,"Some College",0,1,1,"bur",1
"8706","cispe",2,9,"97;933",18,0,"Some College",0,1,1,"spe",1
"8707","fkaqu",4,29,"97;933",18,0,"Some College",1,0,0,"aqu",1
"8708","fkboa",3,12,"97;933",18,0,"Some College",1,0,0,"boa",1
"8709","fkbox",4,23,"97;933",18,0,"Some College",1,0,0,"box",1
"8710","fkbur",4,22,"97;933",18,0,"Some College",1,0,0,"bur",1
"8711","fkcar",2,27,"97;933",18,0,"Some College",1,0,0,"car",1
"8712","fkspe",4,19,"97;933",18,0,"Some College",1,0,0,"spe",1
"8713","fkswi",3,14,"97;933",18,0,"Some College",1,0,0,"swi",1
"8714","flboa",5,3,"97;933",18,0,"Some College",0,0,0,"boa",0
"8715","flcar",3,18,"97;933",18,0,"Some College",0,0,0,"car",0
"8716","flche",2,15,"97;933",18,0,"Some College",0,0,0,"che",0
"8717","flsha",3,30,"97;933",18,0,"Some College",0,0,0,"sha",0
"8718","flswi",3,5,"97;933",18,0,"Some College",0,0,0,"swi",0
"8719","ikbox",7,1,"97;933",18,0,"Some College",1,1,0,"box",1
"8720","ikbur",2,13,"97;933",18,0,"Some College",1,1,0,"bur",1
"8721","ikpon",4,20,"97;933",18,0,"Some College",1,1,0,"pon",1
"8722","ikshi",2,17,"97;933",18,0,"Some College",1,1,0,"shi",1
"8723","ikspe",3,28,"97;933",18,0,"Some College",1,1,0,"spe",1
"8724","ilbox",4,10,"97;933",18,0,"Some College",0,1,0,"box",0
"8725","ilche",4,6,"97;933",18,0,"Some College",0,1,0,"che",0
"8726","ilpon",2,11,"97;933",18,0,"Some College",0,1,0,"pon",0
"8727","ilsha",4,21,"97;933",18,0,"Some College",0,1,0,"sha",0
"8728","ilshi",3,26,"97;933",18,0,"Some College",0,1,0,"shi",0
"8729","ilswi",4,24,"97;933",18,0,"Some College",0,1,0,"swi",0
"8730","nfrub",3,7,"97;933",18,0,"Some College",1,0,0,"rub",1
"8731","cfaqu",7,31,"97;944",18,1,"High School Graduate",0,0,1,"aqu",1
"8732","cfbur",6,2,"97;944",18,1,"High School Graduate",0,0,1,"bur",1
"8733","cfrub",5,17,"97;944",18,1,"High School Graduate",0,0,1,"rub",1
"8734","cibox",4,1,"97;944",18,1,"High School Graduate",0,1,1,"box",1
"8735","cibur",4,29,"97;944",18,1,"High School Graduate",0,1,1,"bur",1
"8736","cispe",4,24,"97;944",18,1,"High School Graduate",0,1,1,"spe",1
"8737","fkaqu",7,4,"97;944",18,1,"High School Graduate",1,0,0,"aqu",1
"8738","fkboa",5,21,"97;944",18,1,"High School Graduate",1,0,0,"boa",1
"8739","fkbox",7,10,"97;944",18,1,"High School Graduate",1,0,0,"box",1
"8740","fkbur",7,11,"97;944",18,1,"High School Graduate",1,0,0,"bur",1
"8741","fkcar",4,6,"97;944",18,1,"High School Graduate",1,0,0,"car",1
"8742","fkspe",6,14,"97;944",18,1,"High School Graduate",1,0,0,"spe",1
"8743","fkswi",7,19,"97;944",18,1,"High School Graduate",1,0,0,"swi",1
"8744","flboa",7,30,"97;944",18,1,"High School Graduate",0,0,0,"boa",0
"8745","flcar",7,15,"97;944",18,1,"High School Graduate",0,0,0,"car",0
"8746","flche",7,18,"97;944",18,1,"High School Graduate",0,0,0,"che",0
"8747","flsha",6,3,"97;944",18,1,"High School Graduate",0,0,0,"sha",0
"8748","flswi",6,28,"97;944",18,1,"High School Graduate",0,0,0,"swi",0
"8749","ikbox",5,32,"97;944",18,1,"High School Graduate",1,1,0,"box",1
"8750","ikbur",2,20,"97;944",18,1,"High School Graduate",1,1,0,"bur",1
"8751","ikpon",3,13,"97;944",18,1,"High School Graduate",1,1,0,"pon",1
"8752","ikshi",4,16,"97;944",18,1,"High School Graduate",1,1,0,"shi",1
"8753","ikspe",7,5,"97;944",18,1,"High School Graduate",1,1,0,"spe",1
"8754","ilbox",4,23,"97;944",18,1,"High School Graduate",0,1,0,"box",0
"8755","ilche",7,27,"97;944",18,1,"High School Graduate",0,1,0,"che",0
"8756","ilpon",4,22,"97;944",18,1,"High School Graduate",0,1,0,"pon",0
"8757","ilsha",7,12,"97;944",18,1,"High School Graduate",0,1,0,"sha",0
"8758","ilshi",7,7,"97;944",18,1,"High School Graduate",0,1,0,"shi",0
"8759","ilswi",7,9,"97;944",18,1,"High School Graduate",0,1,0,"swi",0
"8760","nfrub",5,26,"97;944",18,1,"High School Graduate",1,0,0,"rub",1
"8761","cfaqu",4,20,"97;947",51,1,"High School Graduate",0,0,1,"aqu",1
"8762","cfbur",6,32,"97;947",51,1,"High School Graduate",0,0,1,"bur",1
"8763","cfrub",4,7,"97;947",51,1,"High School Graduate",0,0,1,"rub",1
"8764","cibox",4,12,"97;947",51,1,"High School Graduate",0,1,1,"box",1
"8765","cibur",4,23,"97;947",51,1,"High School Graduate",0,1,1,"bur",1
"8766","cispe",3,27,"97;947",51,1,"High School Graduate",0,1,1,"spe",1
"8767","fkaqu",4,29,"97;947",51,1,"High School Graduate",1,0,0,"aqu",1
"8768","fkboa",4,11,"97;947",51,1,"High School Graduate",1,0,0,"boa",1
"8769","fkbox",4,22,"97;947",51,1,"High School Graduate",1,0,0,"box",1
"8770","fkbur",6,14,"97;947",51,1,"High School Graduate",1,0,0,"bur",1
"8771","fkcar",4,30,"97;947",51,1,"High School Graduate",1,0,0,"car",1
"8772","fkspe",4,9,"97;947",51,1,"High School Graduate",1,0,0,"spe",1
"8773","fkswi",4,25,"97;947",51,1,"High School Graduate",1,0,0,"swi",1
"8774","flboa",4,2,"97;947",51,1,"High School Graduate",0,0,0,"boa",0
"8775","flcar",4,21,"97;947",51,1,"High School Graduate",0,0,0,"car",0
"8776","flche",4,4,"97;947",51,1,"High School Graduate",0,0,0,"che",0
"8777","flsha",4,28,"97;947",51,1,"High School Graduate",0,0,0,"sha",0
"8778","flswi",4,6,"97;947",51,1,"High School Graduate",0,0,0,"swi",0
"8779","ikbox",4,3,"97;947",51,1,"High School Graduate",1,1,0,"box",1
"8780","ikbur",6,5,"97;947",51,1,"High School Graduate",1,1,0,"bur",1
"8781","ikpon",3,1,"97;947",51,1,"High School Graduate",1,1,0,"pon",1
"8782","ikshi",7,17,"97;947",51,1,"High School Graduate",1,1,0,"shi",1
"8783","ikspe",4,19,"97;947",51,1,"High School Graduate",1,1,0,"spe",1
"8784","ilbox",4,31,"97;947",51,1,"High School Graduate",0,1,0,"box",0
"8785","ilche",4,13,"97;947",51,1,"High School Graduate",0,1,0,"che",0
"8786","ilpon",4,10,"97;947",51,1,"High School Graduate",0,1,0,"pon",0
"8787","ilsha",4,18,"97;947",51,1,"High School Graduate",0,1,0,"sha",0
"8788","ilshi",7,26,"97;947",51,1,"High School Graduate",0,1,0,"shi",0
"8789","ilswi",4,15,"97;947",51,1,"High School Graduate",0,1,0,"swi",0
"8790","nfrub",4,16,"97;947",51,1,"High School Graduate",1,0,0,"rub",1
"8791","cfaqu",7,2,"97;953",19,1,"Master's Degree",0,0,1,"aqu",1
"8792","cfbur",7,31,"97;953",19,1,"Master's Degree",0,0,1,"bur",1
"8793","cfrub",7,16,"97;953",19,1,"Master's Degree",0,0,1,"rub",1
"8794","cibox",7,32,"97;953",19,1,"Master's Degree",0,1,1,"box",1
"8795","cibur",7,4,"97;953",19,1,"Master's Degree",0,1,1,"bur",1
"8796","cispe",4,9,"97;953",19,1,"Master's Degree",0,1,1,"spe",1
"8797","fkaqu",7,29,"97;953",19,1,"Master's Degree",1,0,0,"aqu",1
"8798","fkboa",7,12,"97;953",19,1,"Master's Degree",1,0,0,"boa",1
"8799","fkbox",7,23,"97;953",19,1,"Master's Degree",1,0,0,"box",1
"8800","fkbur",7,22,"97;953",19,1,"Master's Degree",1,0,0,"bur",1
"8801","fkcar",7,27,"97;953",19,1,"Master's Degree",1,0,0,"car",1
"8802","fkspe",3,19,"97;953",19,1,"Master's Degree",1,0,0,"spe",1
"8803","fkswi",7,14,"97;953",19,1,"Master's Degree",1,0,0,"swi",1
"8804","flboa",7,3,"97;953",19,1,"Master's Degree",0,0,0,"boa",0
"8805","flcar",7,18,"97;953",19,1,"Master's Degree",0,0,0,"car",0
"8806","flche",1,15,"97;953",19,1,"Master's Degree",0,0,0,"che",0
"8807","flsha",7,30,"97;953",19,1,"Master's Degree",0,0,0,"sha",0
"8808","flswi",6,5,"97;953",19,1,"Master's Degree",0,0,0,"swi",0
"8809","ikbox",7,1,"97;953",19,1,"Master's Degree",1,1,0,"box",1
"8810","ikbur",7,13,"97;953",19,1,"Master's Degree",1,1,0,"bur",1
"8811","ikpon",7,20,"97;953",19,1,"Master's Degree",1,1,0,"pon",1
"8812","ikshi",7,17,"97;953",19,1,"Master's Degree",1,1,0,"shi",1
"8813","ikspe",7,28,"97;953",19,1,"Master's Degree",1,1,0,"spe",1
"8814","ilbox",1,10,"97;953",19,1,"Master's Degree",0,1,0,"box",0
"8815","ilche",7,6,"97;953",19,1,"Master's Degree",0,1,0,"che",0
"8816","ilpon",1,11,"97;953",19,1,"Master's Degree",0,1,0,"pon",0
"8817","ilsha",7,21,"97;953",19,1,"Master's Degree",0,1,0,"sha",0
"8818","ilshi",7,26,"97;953",19,1,"Master's Degree",0,1,0,"shi",0
"8819","ilswi",7,24,"97;953",19,1,"Master's Degree",0,1,0,"swi",0
"8820","nfrub",7,7,"97;953",19,1,"Master's Degree",1,0,0,"rub",1
"8821","cfaqu",3,2,"97;954",21,1,"Some College",0,0,1,"aqu",1
"8822","cfbur",2,31,"97;954",21,1,"Some College",0,0,1,"bur",1
"8823","cfrub",4,16,"97;954",21,1,"Some College",0,0,1,"rub",1
"8824","cibox",1,32,"97;954",21,1,"Some College",0,1,1,"box",1
"8825","cibur",1,4,"97;954",21,1,"Some College",0,1,1,"bur",1
"8826","cispe",1,9,"97;954",21,1,"Some College",0,1,1,"spe",1
"8827","fkaqu",4,29,"97;954",21,1,"Some College",1,0,0,"aqu",1
"8828","fkboa",6,12,"97;954",21,1,"Some College",1,0,0,"boa",1
"8829","fkbox",3,23,"97;954",21,1,"Some College",1,0,0,"box",1
"8830","fkbur",5,22,"97;954",21,1,"Some College",1,0,0,"bur",1
"8831","fkcar",1,27,"97;954",21,1,"Some College",1,0,0,"car",1
"8832","fkspe",4,19,"97;954",21,1,"Some College",1,0,0,"spe",1
"8833","fkswi",5,14,"97;954",21,1,"Some College",1,0,0,"swi",1
"8834","flboa",5,3,"97;954",21,1,"Some College",0,0,0,"boa",0
"8835","flcar",4,18,"97;954",21,1,"Some College",0,0,0,"car",0
"8836","flche",4,15,"97;954",21,1,"Some College",0,0,0,"che",0
"8837","flsha",1,30,"97;954",21,1,"Some College",0,0,0,"sha",0
"8838","flswi",6,5,"97;954",21,1,"Some College",0,0,0,"swi",0
"8839","ikbox",3,1,"97;954",21,1,"Some College",1,1,0,"box",1
"8840","ikbur",1,13,"97;954",21,1,"Some College",1,1,0,"bur",1
"8841","ikpon",1,20,"97;954",21,1,"Some College",1,1,0,"pon",1
"8842","ikshi",7,17,"97;954",21,1,"Some College",1,1,0,"shi",1
"8843","ikspe",4,28,"97;954",21,1,"Some College",1,1,0,"spe",1
"8844","ilbox",6,10,"97;954",21,1,"Some College",0,1,0,"box",0
"8845","ilche",5,6,"97;954",21,1,"Some College",0,1,0,"che",0
"8846","ilpon",1,11,"97;954",21,1,"Some College",0,1,0,"pon",0
"8847","ilsha",5,21,"97;954",21,1,"Some College",0,1,0,"sha",0
"8848","ilshi",7,26,"97;954",21,1,"Some College",0,1,0,"shi",0
"8849","ilswi",4,24,"97;954",21,1,"Some College",0,1,0,"swi",0
"8850","nfrub",6,7,"97;954",21,1,"Some College",1,0,0,"rub",1
"8851","cfaqu",3,20,"97;955",19,1,"Some College",0,0,1,"aqu",1
"8852","cfbur",4,32,"97;955",19,1,"Some College",0,0,1,"bur",1
"8853","cfrub",5,7,"97;955",19,1,"Some College",0,0,1,"rub",1
"8854","cibox",3,12,"97;955",19,1,"Some College",0,1,1,"box",1
"8855","cibur",4,23,"97;955",19,1,"Some College",0,1,1,"bur",1
"8856","cispe",3,27,"97;955",19,1,"Some College",0,1,1,"spe",1
"8857","fkaqu",4,29,"97;955",19,1,"Some College",1,0,0,"aqu",1
"8858","fkboa",4,11,"97;955",19,1,"Some College",1,0,0,"boa",1
"8859","fkbox",4,22,"97;955",19,1,"Some College",1,0,0,"box",1
"8860","fkbur",5,14,"97;955",19,1,"Some College",1,0,0,"bur",1
"8861","fkcar",4,30,"97;955",19,1,"Some College",1,0,0,"car",1
"8862","fkspe",3,9,"97;955",19,1,"Some College",1,0,0,"spe",1
"8863","fkswi",5,25,"97;955",19,1,"Some College",1,0,0,"swi",1
"8864","flboa",6,2,"97;955",19,1,"Some College",0,0,0,"boa",0
"8865","flcar",4,21,"97;955",19,1,"Some College",0,0,0,"car",0
"8866","flche",7,4,"97;955",19,1,"Some College",0,0,0,"che",0
"8867","flsha",5,28,"97;955",19,1,"Some College",0,0,0,"sha",0
"8868","flswi",4,6,"97;955",19,1,"Some College",0,0,0,"swi",0
"8869","ikbox",3,3,"97;955",19,1,"Some College",1,1,0,"box",1
"8870","ikbur",6,5,"97;955",19,1,"Some College",1,1,0,"bur",1
"8871","ikpon",4,1,"97;955",19,1,"Some College",1,1,0,"pon",1
"8872","ikshi",5,17,"97;955",19,1,"Some College",1,1,0,"shi",1
"8873","ikspe",3,19,"97;955",19,1,"Some College",1,1,0,"spe",1
"8874","ilbox",5,31,"97;955",19,1,"Some College",0,1,0,"box",0
"8875","ilche",7,13,"97;955",19,1,"Some College",0,1,0,"che",0
"8876","ilpon",5,10,"97;955",19,1,"Some College",0,1,0,"pon",0
"8877","ilsha",5,18,"97;955",19,1,"Some College",0,1,0,"sha",0
"8878","ilshi",4,26,"97;955",19,1,"Some College",0,1,0,"shi",0
"8879","ilswi",6,15,"97;955",19,1,"Some College",0,1,0,"swi",0
"8880","nfrub",5,16,"97;955",19,1,"Some College",1,0,0,"rub",1
"8881","cfaqu",4,2,"97;960",28,0,"Bachelor's Degree",0,0,1,"aqu",1
"8882","cfbur",2,31,"97;960",28,0,"Bachelor's Degree",0,0,1,"bur",1
"8883","cfrub",2,16,"97;960",28,0,"Bachelor's Degree",0,0,1,"rub",1
"8884","cibox",1,32,"97;960",28,0,"Bachelor's Degree",0,1,1,"box",1
"8885","cibur",3,4,"97;960",28,0,"Bachelor's Degree",0,1,1,"bur",1
"8886","cispe",1,9,"97;960",28,0,"Bachelor's Degree",0,1,1,"spe",1
"8887","fkaqu",3,29,"97;960",28,0,"Bachelor's Degree",1,0,0,"aqu",1
"8888","fkboa",1,12,"97;960",28,0,"Bachelor's Degree",1,0,0,"boa",1
"8889","fkbox",1,23,"97;960",28,0,"Bachelor's Degree",1,0,0,"box",1
"8890","fkbur",1,22,"97;960",28,0,"Bachelor's Degree",1,0,0,"bur",1
"8891","fkcar",2,27,"97;960",28,0,"Bachelor's Degree",1,0,0,"car",1
"8892","fkspe",1,19,"97;960",28,0,"Bachelor's Degree",1,0,0,"spe",1
"8893","fkswi",2,14,"97;960",28,0,"Bachelor's Degree",1,0,0,"swi",1
"8894","flboa",3,3,"97;960",28,0,"Bachelor's Degree",0,0,0,"boa",0
"8895","flcar",4,18,"97;960",28,0,"Bachelor's Degree",0,0,0,"car",0
"8896","flche",4,15,"97;960",28,0,"Bachelor's Degree",0,0,0,"che",0
"8897","flsha",4,30,"97;960",28,0,"Bachelor's Degree",0,0,0,"sha",0
"8898","flswi",3,5,"97;960",28,0,"Bachelor's Degree",0,0,0,"swi",0
"8899","ikbox",3,1,"97;960",28,0,"Bachelor's Degree",1,1,0,"box",1
"8900","ikbur",1,13,"97;960",28,0,"Bachelor's Degree",1,1,0,"bur",1
"8901","ikpon",1,20,"97;960",28,0,"Bachelor's Degree",1,1,0,"pon",1
"8902","ikshi",2,17,"97;960",28,0,"Bachelor's Degree",1,1,0,"shi",1
"8903","ikspe",1,28,"97;960",28,0,"Bachelor's Degree",1,1,0,"spe",1
"8904","ilbox",5,10,"97;960",28,0,"Bachelor's Degree",0,1,0,"box",0
"8905","ilche",4,6,"97;960",28,0,"Bachelor's Degree",0,1,0,"che",0
"8906","ilpon",5,11,"97;960",28,0,"Bachelor's Degree",0,1,0,"pon",0
"8907","ilsha",4,21,"97;960",28,0,"Bachelor's Degree",0,1,0,"sha",0
"8908","ilshi",4,26,"97;960",28,0,"Bachelor's Degree",0,1,0,"shi",0
"8909","ilswi",4,24,"97;960",28,0,"Bachelor's Degree",0,1,0,"swi",0
"8910","nfrub",4,7,"97;960",28,0,"Bachelor's Degree",1,0,0,"rub",1
"8911","cfaqu",4,31,"97;962",31,0,"Some College",0,0,1,"aqu",1
"8912","cfbur",4,2,"97;962",31,0,"Some College",0,0,1,"bur",1
"8913","cfrub",4,17,"97;962",31,0,"Some College",0,0,1,"rub",1
"8914","cibox",4,1,"97;962",31,0,"Some College",0,1,1,"box",1
"8915","cibur",4,29,"97;962",31,0,"Some College",0,1,1,"bur",1
"8916","cispe",4,24,"97;962",31,0,"Some College",0,1,1,"spe",1
"8917","fkaqu",3,4,"97;962",31,0,"Some College",1,0,0,"aqu",1
"8918","fkboa",4,21,"97;962",31,0,"Some College",1,0,0,"boa",1
"8919","fkbox",4,10,"97;962",31,0,"Some College",1,0,0,"box",1
"8920","fkbur",5,11,"97;962",31,0,"Some College",1,0,0,"bur",1
"8921","fkcar",4,6,"97;962",31,0,"Some College",1,0,0,"car",1
"8922","fkspe",4,14,"97;962",31,0,"Some College",1,0,0,"spe",1
"8923","fkswi",4,19,"97;962",31,0,"Some College",1,0,0,"swi",1
"8924","flboa",4,30,"97;962",31,0,"Some College",0,0,0,"boa",0
"8925","flcar",4,15,"97;962",31,0,"Some College",0,0,0,"car",0
"8926","flche",4,18,"97;962",31,0,"Some College",0,0,0,"che",0
"8927","flsha",4,3,"97;962",31,0,"Some College",0,0,0,"sha",0
"8928","flswi",4,28,"97;962",31,0,"Some College",0,0,0,"swi",0
"8929","ikbox",4,32,"97;962",31,0,"Some College",1,1,0,"box",1
"8930","ikbur",4,20,"97;962",31,0,"Some College",1,1,0,"bur",1
"8931","ikpon",3,13,"97;962",31,0,"Some College",1,1,0,"pon",1
"8932","ikshi",4,16,"97;962",31,0,"Some College",1,1,0,"shi",1
"8933","ikspe",4,5,"97;962",31,0,"Some College",1,1,0,"spe",1
"8934","ilbox",4,23,"97;962",31,0,"Some College",0,1,0,"box",0
"8935","ilche",4,27,"97;962",31,0,"Some College",0,1,0,"che",0
"8936","ilpon",6,22,"97;962",31,0,"Some College",0,1,0,"pon",0
"8937","ilsha",4,12,"97;962",31,0,"Some College",0,1,0,"sha",0
"8938","ilshi",5,7,"97;962",31,0,"Some College",0,1,0,"shi",0
"8939","ilswi",4,9,"97;962",31,0,"Some College",0,1,0,"swi",0
"8940","nfrub",4,26,"97;962",31,0,"Some College",1,0,0,"rub",1
"8941","cfaqu",7,2,"97;977",20,1,"Some College",0,0,1,"aqu",1
"8942","cfbur",7,31,"97;977",20,1,"Some College",0,0,1,"bur",1
"8943","cfrub",5,16,"97;977",20,1,"Some College",0,0,1,"rub",1
"8944","cibox",3,32,"97;977",20,1,"Some College",0,1,1,"box",1
"8945","cibur",5,4,"97;977",20,1,"Some College",0,1,1,"bur",1
"8946","cispe",5,9,"97;977",20,1,"Some College",0,1,1,"spe",1
"8947","fkaqu",7,29,"97;977",20,1,"Some College",1,0,0,"aqu",1
"8948","fkboa",5,12,"97;977",20,1,"Some College",1,0,0,"boa",1
"8949","fkbox",5,23,"97;977",20,1,"Some College",1,0,0,"box",1
"8950","fkbur",7,22,"97;977",20,1,"Some College",1,0,0,"bur",1
"8951","fkcar",5,27,"97;977",20,1,"Some College",1,0,0,"car",1
"8952","fkspe",5,19,"97;977",20,1,"Some College",1,0,0,"spe",1
"8953","fkswi",7,14,"97;977",20,1,"Some College",1,0,0,"swi",1
"8954","flboa",7,3,"97;977",20,1,"Some College",0,0,0,"boa",0
"8955","flcar",7,18,"97;977",20,1,"Some College",0,0,0,"car",0
"8956","flche",7,15,"97;977",20,1,"Some College",0,0,0,"che",0
"8957","flsha",7,30,"97;977",20,1,"Some College",0,0,0,"sha",0
"8958","flswi",7,5,"97;977",20,1,"Some College",0,0,0,"swi",0
"8959","ikbox",7,1,"97;977",20,1,"Some College",1,1,0,"box",1
"8960","ikbur",5,13,"97;977",20,1,"Some College",1,1,0,"bur",1
"8961","ikpon",5,20,"97;977",20,1,"Some College",1,1,0,"pon",1
"8962","ikshi",7,17,"97;977",20,1,"Some College",1,1,0,"shi",1
"8963","ikspe",5,28,"97;977",20,1,"Some College",1,1,0,"spe",1
"8964","ilbox",7,10,"97;977",20,1,"Some College",0,1,0,"box",0
"8965","ilche",7,6,"97;977",20,1,"Some College",0,1,0,"che",0
"8966","ilpon",7,11,"97;977",20,1,"Some College",0,1,0,"pon",0
"8967","ilsha",7,21,"97;977",20,1,"Some College",0,1,0,"sha",0
"8968","ilshi",7,26,"97;977",20,1,"Some College",0,1,0,"shi",0
"8969","ilswi",7,24,"97;977",20,1,"Some College",0,1,0,"swi",0
"8970","nfrub",5,7,"97;977",20,1,"Some College",1,0,0,"rub",1
"8971","cfaqu",5,2,"97;978",32,1,"Graduate Degree",0,0,1,"aqu",1
"8972","cfbur",6,31,"97;978",32,1,"Graduate Degree",0,0,1,"bur",1
"8973","cfrub",6,16,"97;978",32,1,"Graduate Degree",0,0,1,"rub",1
"8974","cibox",4,32,"97;978",32,1,"Graduate Degree",0,1,1,"box",1
"8975","cibur",5,4,"97;978",32,1,"Graduate Degree",0,1,1,"bur",1
"8976","cispe",4,9,"97;978",32,1,"Graduate Degree",0,1,1,"spe",1
"8977","fkaqu",6,29,"97;978",32,1,"Graduate Degree",1,0,0,"aqu",1
"8978","fkboa",5,12,"97;978",32,1,"Graduate Degree",1,0,0,"boa",1
"8979","fkbox",5,23,"97;978",32,1,"Graduate Degree",1,0,0,"box",1
"8980","fkbur",6,22,"97;978",32,1,"Graduate Degree",1,0,0,"bur",1
"8981","fkcar",6,27,"97;978",32,1,"Graduate Degree",1,0,0,"car",1
"8982","fkspe",6,19,"97;978",32,1,"Graduate Degree",1,0,0,"spe",1
"8983","fkswi",5,14,"97;978",32,1,"Graduate Degree",1,0,0,"swi",1
"8984","flboa",6,3,"97;978",32,1,"Graduate Degree",0,0,0,"boa",0
"8985","flcar",6,18,"97;978",32,1,"Graduate Degree",0,0,0,"car",0
"8986","flche",4,15,"97;978",32,1,"Graduate Degree",0,0,0,"che",0
"8987","flsha",4,30,"97;978",32,1,"Graduate Degree",0,0,0,"sha",0
"8988","flswi",5,5,"97;978",32,1,"Graduate Degree",0,0,0,"swi",0
"8989","ikbox",5,1,"97;978",32,1,"Graduate Degree",1,1,0,"box",1
"8990","ikbur",5,13,"97;978",32,1,"Graduate Degree",1,1,0,"bur",1
"8991","ikpon",4,20,"97;978",32,1,"Graduate Degree",1,1,0,"pon",1
"8992","ikshi",4,17,"97;978",32,1,"Graduate Degree",1,1,0,"shi",1
"8993","ikspe",5,28,"97;978",32,1,"Graduate Degree",1,1,0,"spe",1
"8994","ilbox",6,10,"97;978",32,1,"Graduate Degree",0,1,0,"box",0
"8995","ilche",5,6,"97;978",32,1,"Graduate Degree",0,1,0,"che",0
"8996","ilpon",6,11,"97;978",32,1,"Graduate Degree",0,1,0,"pon",0
"8997","ilsha",4,21,"97;978",32,1,"Graduate Degree",0,1,0,"sha",0
"8998","ilshi",6,26,"97;978",32,1,"Graduate Degree",0,1,0,"shi",0
"8999","ilswi",4,24,"97;978",32,1,"Graduate Degree",0,1,0,"swi",0
"9000","nfrub",5,7,"97;978",32,1,"Graduate Degree",1,0,0,"rub",1
"9001","cfaqu",7,31,"97;979",27,1,"Master's Degree",0,0,1,"aqu",1
"9002","cfbur",7,2,"97;979",27,1,"Master's Degree",0,0,1,"bur",1
"9003","cfrub",7,17,"97;979",27,1,"Master's Degree",0,0,1,"rub",1
"9004","cibox",4,1,"97;979",27,1,"Master's Degree",0,1,1,"box",1
"9005","cibur",7,29,"97;979",27,1,"Master's Degree",0,1,1,"bur",1
"9006","cispe",7,24,"97;979",27,1,"Master's Degree",0,1,1,"spe",1
"9007","fkaqu",7,4,"97;979",27,1,"Master's Degree",1,0,0,"aqu",1
"9008","fkboa",7,21,"97;979",27,1,"Master's Degree",1,0,0,"boa",1
"9009","fkbox",7,10,"97;979",27,1,"Master's Degree",1,0,0,"box",1
"9010","fkbur",7,11,"97;979",27,1,"Master's Degree",1,0,0,"bur",1
"9011","fkcar",7,6,"97;979",27,1,"Master's Degree",1,0,0,"car",1
"9012","fkspe",7,14,"97;979",27,1,"Master's Degree",1,0,0,"spe",1
"9013","fkswi",7,19,"97;979",27,1,"Master's Degree",1,0,0,"swi",1
"9014","flboa",7,30,"97;979",27,1,"Master's Degree",0,0,0,"boa",0
"9015","flcar",7,15,"97;979",27,1,"Master's Degree",0,0,0,"car",0
"9016","flche",7,18,"97;979",27,1,"Master's Degree",0,0,0,"che",0
"9017","flsha",7,3,"97;979",27,1,"Master's Degree",0,0,0,"sha",0
"9018","flswi",7,28,"97;979",27,1,"Master's Degree",0,0,0,"swi",0
"9019","ikbox",7,32,"97;979",27,1,"Master's Degree",1,1,0,"box",1
"9020","ikbur",7,20,"97;979",27,1,"Master's Degree",1,1,0,"bur",1
"9021","ikpon",4,13,"97;979",27,1,"Master's Degree",1,1,0,"pon",1
"9022","ikshi",7,16,"97;979",27,1,"Master's Degree",1,1,0,"shi",1
"9023","ikspe",7,5,"97;979",27,1,"Master's Degree",1,1,0,"spe",1
"9024","ilbox",7,23,"97;979",27,1,"Master's Degree",0,1,0,"box",0
"9025","ilche",7,27,"97;979",27,1,"Master's Degree",0,1,0,"che",0
"9026","ilpon",7,22,"97;979",27,1,"Master's Degree",0,1,0,"pon",0
"9027","ilsha",7,12,"97;979",27,1,"Master's Degree",0,1,0,"sha",0
"9028","ilshi",7,7,"97;979",27,1,"Master's Degree",0,1,0,"shi",0
"9029","ilswi",7,9,"97;979",27,1,"Master's Degree",0,1,0,"swi",0
"9030","nfrub",7,26,"97;979",27,1,"Master's Degree",1,0,0,"rub",1
"9031","cfaqu",6,2,"97;980",22,0,"Some College",0,0,1,"aqu",1
"9032","cfbur",6,31,"97;980",22,0,"Some College",0,0,1,"bur",1
"9033","cfrub",6,16,"97;980",22,0,"Some College",0,0,1,"rub",1
"9034","cibox",2,32,"97;980",22,0,"Some College",0,1,1,"box",1
"9035","cibur",2,4,"97;980",22,0,"Some College",0,1,1,"bur",1
"9036","cispe",2,9,"97;980",22,0,"Some College",0,1,1,"spe",1
"9037","fkaqu",6,29,"97;980",22,0,"Some College",1,0,0,"aqu",1
"9038","fkboa",3,12,"97;980",22,0,"Some College",1,0,0,"boa",1
"9039","fkbox",6,23,"97;980",22,0,"Some College",1,0,0,"box",1
"9040","fkbur",6,22,"97;980",22,0,"Some College",1,0,0,"bur",1
"9041","fkcar",5,27,"97;980",22,0,"Some College",1,0,0,"car",1
